player_id,first_seen,last_seen,total_sessions,total_playtime_hours,avg_session_duration_minutes,total_revenue_usd,total_events,age,gender,location,game_genre,game_difficulty,play_time_hours_per_week,in_game_purchases,sessions_per_week,player_level,achievements_unlocked,engagement_level,days_since_last_seen,account_age_days,purchase_flag,revenue_per_session,events_per_session,at_risk,anomaly_prediction,anomaly_score,is_anomaly
P0004890,2025-12-16,2026-09-09,345,377.03,65.57,56.22,6943,39,Female,Oceania,Strategy,Easy,8.74,5,8,67,38,Medium,1,267,1,0.1629565217391304,20.12463768115942,0,1,0.1961978118241312,0
P0004891,2025-06-12,2026-08-26,930,1709.65,110.3,313.65,20556,33,Female,South America,Strategy,Medium,33.09,39,18,80,57,High,15,440,1,0.337258064516129,22.10322580645161,1,1,0.11316492355684427,0
P0004892,2024-11-13,2026-09-02,2051,2677.24,78.32,299.51,53449,15,Female,North America,Sports,Medium,27.41,85,21,84,38,High,8,658,1,0.1460312042905899,26.059970745977573,0,1,0.05445607669836272,0
P0004893,2026-07-07,2026-09-04,124,171.33,82.9,13.12,3009,18,Female,North America,RPG,Medium,20.72,3,15,56,30,Medium,6,59,1,0.1058064516129032,24.266129032258064,0,1,0.1452136491261813,0
P0004894,2023-10-27,2026-09-10,1387,936.22,40.5,193.98,22287,20,Male,Asia,Action,Hard,5.4,36,8,80,59,Low,0,1049,1,0.1398558038932948,16.068493150684933,0,1,0.13098843407040583,0
P0004895,2026-07-13,2026-08-22,25,13.2,31.68,0.0,671,20,Male,Asia,Action,Medium,2.64,0,5,23,21,Low,19,40,0,0.0,26.84,1,1,0.06439247096531031,0
P0004896,2024-01-08,2026-09-07,596,397.83,40.05,44.58,4799,27,Male,Asia,Adventure,Medium,2.67,6,4,64,25,Low,3,973,1,0.0747986577181208,8.052013422818792,0,1,0.15694265852031547,0
P0004897,2024-09-22,2026-09-09,837,274.4,19.67,113.65,11781,34,Female,North America,Strategy,Medium,2.62,14,8,69,49,Low,1,717,1,0.1357825567502986,14.075268817204302,0,1,0.12592684968762147,0
P0004898,2025-02-28,2026-09-01,710,1376.1,116.29,249.79,18524,39,Male,Africa,Adventure,Medium,21.32,23,11,78,41,Medium,9,550,1,0.3518169014084507,26.090140845070422,0,1,0.14530751672638864,0
P0004899,2025-03-17,2026-09-08,1303,1755.14,80.82,62.04,35256,31,Female,Europe,Action,Medium,20.2,30,15,95,45,High,2,540,1,0.0476132003069838,27.0575594781274,0,1,0.12737434845208861,0
P0004900,2025-07-15,2026-09-07,1094,1851.05,101.52,221.55,19793,24,Female,Asia,Sports,Easy,27.07,40,16,90,61,High,3,419,1,0.2025137111517367,18.092321755027424,0,1,0.1417078077700572,0
P0004901,2024-07-10,2026-08-15,408,88.74,13.05,9.18,5739,13,Female,Oceania,RPG,Medium,0.87,2,4,48,25,Low,26,766,1,0.0225,14.066176470588236,1,1,0.1154610767703424,0
P0004902,2025-06-25,2026-09-10,805,1143.37,85.22,72.98,22592,29,Female,Asia,Strategy,Easy,17.04,19,12,74,33,Medium,0,442,1,0.0906583850931677,28.06459627329193,0,1,0.18819601546370635,0
P0004903,2025-02-04,2026-09-05,633,587.95,55.73,51.94,5760,28,Male,Asia,Sports,Hard,6.5,5,7,75,58,Medium,5,578,1,0.0820537124802527,9.09952606635071,0,1,0.1639352439815997,0
P0004904,2024-04-07,2026-09-09,1789,3061.28,102.67,538.92,43029,30,Male,Asia,Action,Easy,20.53,61,12,100,32,Medium,1,885,1,0.3012409167132476,24.05198434879821,0,1,0.06029940211133311,0
P0004905,2024-09-22,2026-08-30,1305,2294.19,105.48,268.7,34011,47,Female,South America,Adventure,Medium,28.13,44,16,81,37,High,11,707,1,0.2059003831417624,26.06206896551724,0,1,0.14229874607971588,0
P0004906,2024-09-23,2026-09-04,1029,1370.11,79.89,145.28,11374,39,Male,South America,Simulation,Medium,11.98,25,9,88,30,Medium,6,711,1,0.1411856171039844,11.053449951409137,0,1,0.1674982311181421,0
P0004907,2024-12-20,2026-09-08,1364,1537.91,67.65,139.16,32826,35,Female,Europe,Strategy,Medium,15.79,42,14,87,48,Medium,2,627,1,0.1020234604105571,24.06598240469208,0,1,0.16703098749282602,0
P0004908,2026-07-14,2026-08-22,88,110.88,75.6,8.0,2495,19,Non-binary,Europe,Sports,Medium,20.16,2,16,48,29,Medium,19,39,1,0.0909090909090909,28.352272727272727,1,1,0.11284609024451892,0
P0004909,2026-06-15,2026-09-08,280,432.55,92.69,253.02,6504,23,Male,South America,Adventure,Hard,30.9,13,20,75,51,High,2,85,1,0.9036428571428572,23.228571428571428,0,1,0.10787805464836658,0
P0004910,2026-06-07,2026-09-07,58,39.8,41.17,26.39,599,27,Male,Asia,RPG,Easy,3.43,3,5,42,16,Low,3,92,1,0.455,10.327586206896552,0,1,0.11993282488535811,0
P0004911,2025-11-07,2026-09-08,456,420.05,55.27,34.14,6439,21,Male,Asia,Strategy,Medium,9.21,5,10,70,50,Medium,2,305,1,0.0748684210526315,14.12061403508772,0,1,0.19282638915374622,0
P0004912,2025-03-25,2026-09-07,1063,1405.99,79.36,241.74,20252,33,Male,Europe,Adventure,Medium,19.84,28,15,81,27,Medium,3,531,1,0.2274129821260583,19.051740357478835,0,1,0.17073195113201456,0
P0004913,2025-12-11,2026-08-29,193,148.22,46.08,10.14,5619,31,Non-binary,North America,Action,Medium,4.61,2,6,47,20,Low,12,261,1,0.0525388601036269,29.1139896373057,0,1,0.15726601994011935,0
P0004914,2025-01-29,2026-08-30,1148,1500.05,78.4,189.05,28801,18,Non-binary,Europe,Sports,Hard,19.6,33,15,77,68,High,11,578,1,0.164677700348432,25.08797909407665,0,1,0.14644676051908806,0
P0004915,2024-01-23,2026-08-21,246,88.93,21.69,29.65,3963,39,Male,Middle East,Action,Medium,0.72,5,2,53,22,Low,20,941,1,0.1205284552845528,16.109756097560975,1,1,0.11403789259415276,0
P0004916,2023-10-23,2026-09-08,791,369.4,28.02,97.29,7972,29,Non-binary,Europe,Simulation,Easy,2.34,15,5,72,47,Low,2,1051,1,0.1229962073324905,10.078381795195954,0,1,0.12290655202144907,0
P0004917,2024-09-15,2026-09-09,1160,1917.67,99.19,1006.4,27954,13,Male,Europe,RPG,Medium,23.14,45,14,82,69,High,1,724,1,0.8675862068965517,24.098275862068967,0,1,0.07799868553432165,0
P0004918,2026-03-28,2026-09-08,321,613.81,114.73,18.95,3599,28,Prefer not to say,North America,Action,Medium,32.51,11,17,69,57,High,2,164,1,0.0590342679127725,11.21183800623053,0,1,0.07037265938196291,0
P0004919,2024-06-13,2026-09-08,2608,5789.76,133.2,905.02,23638,31,Female,Asia,Adventure,Easy,46.62,114,21,100,52,High,2,817,1,0.3470168711656441,9.063650306748466,0,-1,-0.040908121082680826,1
P0004920,2024-04-06,2026-09-05,1344,1268.74,56.64,131.16,13526,37,Male,Europe,RPG,Medium,9.44,36,10,90,50,Medium,5,882,1,0.0975892857142857,10.063988095238097,0,1,0.16576040197266312,0
P0004921,2024-05-01,2026-09-08,1969,3361.74,102.44,411.97,27665,25,Female,Asia,Strategy,Medium,27.32,65,16,94,34,High,2,860,1,0.2092280345352971,14.05027932960894,0,1,0.12231524707396002,0
P0004922,2024-01-02,2026-08-26,2602,4589.93,105.84,694.25,73029,35,Female,North America,Simulation,Hard,28.22,107,16,93,66,High,15,967,1,0.2668139892390468,28.06648731744812,1,1,0.018435086118285593,0
P0004923,2026-08-23,2026-08-29,20,35.65,106.95,2.67,616,30,Male,North America,RPG,Easy,30.3,1,17,44,15,High,12,6,1,0.1335,30.8,0,1,0.03882010336060027,0
P0004924,2025-07-15,2026-08-01,654,1032.01,94.68,72.78,13779,16,Male,North America,Action,Medium,22.09,20,14,80,25,Medium,40,382,1,0.1112844036697247,21.068807339449545,1,1,0.17181356849999974,0
P0004925,2024-11-27,2026-08-24,458,465.71,61.01,52.99,8761,15,Female,North America,Sports,Medium,6.1,7,6,72,52,Low,17,635,1,0.1156986899563318,19.12882096069869,1,1,0.17277647501813748,0
P0004926,2026-03-05,2026-09-08,233,223.18,57.47,69.07,6790,38,Male,South America,Puzzle,Easy,7.66,10,8,66,23,Low,2,187,1,0.2964377682403433,29.141630901287552,0,1,0.18800705871040113,0
P0004927,2025-06-23,2026-08-08,455,396.91,52.34,29.94,5051,39,Male,Oceania,Action,Medium,6.11,8,7,70,38,Low,33,411,1,0.0658021978021978,11.1010989010989,1,1,0.1910155587811005,0
P0004928,2025-12-04,2026-08-24,325,457.55,84.47,72.34,3972,31,Male,Asia,Adventure,Medium,14.08,11,10,78,61,Medium,17,263,1,0.2225846153846154,12.22153846153846,1,1,0.16559963941095068,0
P0004929,2026-01-04,2026-09-03,323,244.3,45.38,20.84,7466,41,Female,Oceania,Sports,Medium,7.56,3,10,63,34,Medium,7,242,1,0.0645201238390092,23.11455108359133,0,1,0.1850700144356418,0
P0004930,2024-09-09,2026-09-09,490,220.26,26.97,100.77,3472,38,Male,North America,Action,Hard,1.8,10,4,57,32,Low,1,730,1,0.2056530612244897,7.085714285714285,0,1,0.12669161277786317,0
P0004931,2024-09-06,2026-09-06,1457,1736.5,71.51,231.66,14635,34,Female,Oceania,Simulation,Easy,14.3,35,12,88,30,Medium,4,730,1,0.1589979409746053,10.044612216884008,0,1,0.17636623121505368,0
P0004932,2026-06-13,2026-08-30,91,95.97,63.28,8.39,1387,20,Male,Europe,RPG,Medium,7.38,2,7,52,20,Low,11,78,1,0.0921978021978022,15.24175824175824,0,1,0.15457557822268886,0
P0004933,2024-08-19,2026-09-01,614,576.24,56.31,133.97,16025,44,Male,Asia,Adventure,Medium,5.63,13,6,74,48,Low,9,743,1,0.2181921824104234,26.099348534201955,0,1,0.1693657118819783,0
P0004934,2024-01-12,2026-09-07,2126,3072.07,86.7,73.33,44800,33,Female,Asia,Sports,Easy,23.12,88,16,94,66,High,3,969,1,0.034492003762935,21.072436500470367,0,1,0.09279526938503524,0
P0004935,2026-07-15,2026-08-23,53,18.33,20.75,0.0,1350,25,Male,Europe,Action,Medium,3.11,0,9,39,25,Low,18,39,0,0.0,25.471698113207548,1,1,0.10384305079218797,0
P0004936,2024-05-31,2026-08-16,1036,1168.61,67.68,118.33,13549,22,Female,Europe,Action,Medium,11.28,23,10,70,58,Medium,25,807,1,0.1142181467181467,13.078185328185327,1,1,0.19003744566090058,0
P0004937,2024-07-28,2026-08-29,1136,1271.37,67.15,69.57,11458,30,Male,North America,Strategy,Medium,14.55,35,13,82,63,Medium,12,762,1,0.0612411971830985,10.086267605633802,0,1,0.17515372478421148,0
P0004938,2024-04-20,2026-09-09,1535,1806.95,70.63,75.64,21566,13,Female,Europe,RPG,Medium,12.95,26,11,80,50,Medium,1,872,1,0.0492768729641693,14.049511400651468,0,1,0.19814383337082064,0
P0004939,2023-10-20,2026-09-07,1358,1088.21,48.08,79.83,17728,34,Male,Asia,Puzzle,Medium,7.21,24,9,78,50,Medium,3,1053,1,0.0587849779086892,13.054491899852724,0,1,0.18021165356060587,0
P0004940,2024-06-17,2026-08-19,1774,2556.33,86.46,431.45,26719,19,Female,Middle East,Adventure,Medium,20.17,60,14,76,49,Medium,22,793,1,0.2432074408117249,15.061443066516349,1,1,0.1588892646947821,0
P0004941,2025-08-04,2026-08-16,454,418.51,55.31,44.37,10962,31,Male,North America,Adventure,Easy,9.22,7,10,71,59,Low,25,377,1,0.0977312775330396,24.145374449339208,1,1,0.18159329851579065,0
P0004942,2026-04-10,2026-08-28,268,397.76,89.05,33.62,2977,23,Female,Asia,RPG,Medium,23.75,7,16,71,22,Medium,13,140,1,0.1254477611940298,11.10820895522388,0,1,0.14372025390607518,0
P0004943,2023-12-23,2026-08-24,2191,2365.91,64.79,417.02,32997,26,Male,Asia,Action,Hard,15.12,61,14,92,71,High,17,975,1,0.190333181195801,15.060246462802374,1,1,0.09388651024075667,0
P0004944,2024-06-28,2026-09-09,1871,2574.18,82.55,540.65,48737,21,Male,North America,Simulation,Hard,22.01,50,16,89,41,High,1,803,1,0.2889631213254944,26.048637092463924,0,1,0.10314676090404873,0
P0004945,2025-05-02,2026-09-05,1005,1360.77,81.24,214.47,19166,27,Female,Europe,Action,Easy,16.25,19,12,75,52,Medium,5,491,1,0.2134029850746268,19.070646766169155,0,1,0.18972838890738702,0
P0004946,2024-11-17,2026-08-30,1415,1896.81,80.43,276.98,9998,45,Male,Europe,Action,Medium,18.77,41,14,76,52,High,11,651,1,0.1957455830388692,7.065724381625442,0,1,0.17867220444491833,0
P0004947,2025-01-28,2026-09-06,945,1089.27,69.16,301.8,5731,40,Male,Asia,Strategy,Medium,13.83,32,12,83,29,Medium,4,586,1,0.3193650793650793,6.064550264550265,0,1,0.17651746644514604,0
P0004948,2026-07-03,2026-09-08,142,178.52,75.43,68.01,2041,31,Female,North America,Puzzle,Hard,16.34,5,13,62,48,Medium,2,67,1,0.478943661971831,14.373239436619718,0,1,0.16150300290283104,0
P0004949,2025-11-26,2026-09-03,297,317.79,64.2,22.62,2703,28,Female,North America,Simulation,Easy,9.63,10,9,65,20,Medium,7,281,1,0.0761616161616161,9.1010101010101,0,1,0.18335835447774368,0
P0004950,2025-10-24,2026-09-08,620,1138.94,110.22,163.78,11242,36,Female,Europe,Action,Easy,29.39,29,16,78,53,High,2,319,1,0.2641612903225806,18.13225806451613,0,1,0.13563759270736725,0
P0004951,2024-10-26,2026-09-05,809,853.23,63.28,157.42,24354,38,Prefer not to say,South America,Adventure,Hard,10.55,14,10,80,70,Medium,5,679,1,0.1945859085290482,30.10383189122373,0,1,0.14677617011946842,0
P0004952,2025-05-27,2026-09-08,743,861.88,69.6,175.07,16412,21,Male,South America,Adventure,Easy,12.76,10,11,69,56,Medium,2,469,1,0.2356258411843876,22.08882907133244,0,1,0.18627934764867649,0
P0004953,2025-05-27,2026-09-07,1640,1828.33,66.89,270.95,11563,27,Male,North America,Sports,Hard,23.41,63,21,82,20,High,3,468,1,0.1652134146341463,7.050609756097561,0,1,0.07664109305788169,0
P0004954,2025-01-17,2026-09-06,1203,1864.65,93.0,49.71,8505,13,Female,Asia,Action,Medium,18.6,27,12,91,57,Medium,4,597,1,0.0413216957605985,7.069825436408977,0,1,0.1496673661710194,0
P0004955,2024-01-07,2026-09-06,1469,1599.25,65.32,182.3,8877,38,Male,Africa,Strategy,Medium,9.8,34,9,75,29,Low,4,973,1,0.1240980258679373,6.0428863172226,0,1,0.18894615093612283,0
P0004956,2026-02-13,2026-09-02,441,664.59,90.42,55.27,11084,47,Male,North America,Strategy,Easy,21.1,15,14,77,44,Medium,8,201,1,0.125328798185941,25.133786848072564,0,1,0.1884461838037586,0
P0004957,2026-04-27,2026-09-01,253,275.85,65.42,19.9,3064,29,Male,North America,Sports,Hard,13.08,6,12,58,22,Medium,9,127,1,0.0786561264822134,12.110671936758893,0,1,0.1683793453833775,0
P0004958,2025-02-03,2026-09-05,986,1414.75,86.09,94.97,10918,13,Male,North America,Sports,Easy,20.09,21,14,78,51,Medium,5,579,1,0.0963184584178499,11.073022312373226,0,1,0.1912731978488164,0
P0004959,2024-02-13,2026-09-02,1361,1568.33,69.14,82.64,23209,33,Male,North America,Strategy,Medium,10.37,30,9,81,42,Medium,8,932,1,0.0607200587803085,17.05290227773696,0,1,0.18668141877072436,0
P0004960,2023-10-26,2026-09-02,1349,1048.85,46.65,74.35,24353,20,Male,South America,Strategy,Easy,7.78,20,10,79,51,Low,8,1042,1,0.055114899925871,18.05263157894737,0,1,0.161256816522241,0
P0004961,2025-09-02,2026-09-08,828,1596.25,115.67,271.44,5855,22,Female,South America,RPG,Easy,36.63,32,19,83,27,High,2,371,1,0.3278260869565217,7.071256038647343,0,1,0.07985465758063937,0
P0004962,2025-08-09,2026-09-06,873,1627.27,111.84,35.06,24508,34,Female,Asia,Adventure,Medium,29.82,19,16,85,45,Medium,4,393,1,0.0401603665521191,28.073310423825887,0,1,0.13352705284552846,0
P0004963,2024-03-10,2026-09-03,313,306.22,58.7,20.84,6941,30,Non-binary,Europe,Action,Easy,2.94,6,3,67,49,Low,7,907,1,0.0665814696485623,22.17571884984025,0,1,0.12648339465569242,0
P0004964,2026-03-17,2026-09-09,411,634.04,92.56,159.93,7848,24,Male,South America,Simulation,Medium,29.31,16,19,68,23,High,1,176,1,0.3891240875912409,19.094890510948904,0,1,0.10266926398334453,0
P0004965,2025-07-31,2026-08-22,732,970.02,79.51,112.2,21301,22,Male,North America,Puzzle,Medium,17.23,24,13,75,49,Medium,19,387,1,0.1532786885245901,29.099726775956285,1,1,0.1918124544586906,0
P0004966,2025-04-07,2026-09-10,1499,3269.57,130.87,611.63,45081,29,Female,North America,Simulation,Medium,45.8,71,21,89,40,High,0,521,1,0.408025350233489,30.074049366244164,0,-1,-0.01833914271977166,1
P0004967,2025-10-11,2026-08-22,419,522.21,74.78,34.35,2996,24,Male,North America,RPG,Medium,9.97,12,8,75,51,Medium,19,315,1,0.081980906921241,7.15035799522673,1,1,0.17753830594402492,0
P0004968,2025-04-27,2026-08-29,639,862.65,81.0,78.37,17314,18,Male,South America,Simulation,Easy,13.5,15,10,74,46,Medium,12,489,1,0.1226447574334898,27.09546165884194,0,1,0.19924633173711354,0
P0004969,2023-09-23,2026-09-08,1777,1434.04,48.42,156.48,39171,25,Female,Asia,Adventure,Hard,8.07,43,10,75,34,Low,2,1081,1,0.0880585256049521,22.04333145751266,0,1,0.128437357038647,0
P0004970,2023-12-09,2026-09-03,1426,1742.1,73.3,327.28,27197,31,Female,Asia,Simulation,Easy,13.44,47,11,81,56,Medium,7,999,1,0.2295091164095371,19.072230014025244,0,1,0.1648459330660736,0
P0004971,2025-07-09,2026-09-10,352,246.4,42.0,54.38,2488,26,Male,Asia,Action,Medium,4.2,12,6,67,12,Low,0,428,1,0.1544886363636363,7.068181818181818,0,1,0.13930872060979055,0
P0004972,2025-04-14,2026-09-06,1422,1917.57,80.91,154.99,29982,15,Female,North America,Action,Hard,29.67,47,22,86,73,High,4,510,1,0.1089943741209564,21.08438818565401,0,1,0.03727335243514629,0
P0004973,2023-12-01,2026-09-01,779,790.17,60.86,65.77,11764,37,Female,Europe,Action,Hard,6.09,12,6,77,67,Low,9,1005,1,0.0844287548138639,15.101412066752246,0,1,0.1319398850996057,0
P0004974,2025-12-07,2026-09-01,349,236.33,40.63,53.35,9793,13,Female,South America,Action,Easy,6.09,7,9,56,14,Low,9,268,1,0.152865329512894,28.060171919770774,0,1,0.14004749123639437,0
P0004975,2024-12-18,2026-08-23,1050,1432.72,81.87,285.23,9552,24,Male,Africa,Simulation,Medium,16.37,25,12,88,77,Medium,18,613,1,0.2716476190476191,9.097142857142858,1,1,0.12157274032191984,0
P0004976,2025-12-28,2026-09-04,362,406.41,67.36,128.88,2559,22,Female,Asia,Strategy,Hard,12.35,11,11,70,14,Medium,6,250,1,0.3560220994475138,7.069060773480663,0,1,0.1492631708378917,0
P0004977,2024-10-10,2026-08-30,657,448.84,40.99,48.82,7272,29,Female,North America,Simulation,Hard,4.78,3,7,70,42,Low,11,689,1,0.0743074581430745,11.068493150684931,0,1,0.17905071711216575,0
P0004978,2026-07-21,2026-08-16,47,67.26,85.87,0.0,785,33,Male,Middle East,Sports,Medium,20.04,0,14,46,33,Medium,25,26,0,0.0,16.70212765957447,1,1,0.11890535016051273,0
P0004979,2026-01-09,2026-08-28,668,1248.16,112.11,310.39,14763,38,Female,Europe,RPG,Easy,33.63,26,18,87,41,High,13,231,1,0.4646556886227544,22.100299401197606,0,1,0.12504951094897387,0
P0004980,2024-06-16,2026-09-10,1520,1790.81,70.69,206.6,35040,22,Female,Europe,Action,Medium,12.96,32,11,76,48,Medium,0,816,1,0.1359210526315789,23.05263157894737,0,1,0.17190758348297214,0
P0004981,2024-08-07,2026-08-26,1647,2255.57,82.17,352.79,36341,33,Male,North America,Strategy,Hard,21.91,50,16,78,57,Medium,15,749,1,0.2142015786278081,22.06496660595021,1,1,0.14009157785151016,0
P0004982,2025-11-11,2026-09-08,706,989.11,84.06,151.86,6401,30,Male,North America,Action,Easy,22.42,25,16,74,22,Medium,2,301,1,0.215099150141643,9.06657223796034,0,1,0.1514976575413251,0
P0004983,2026-01-19,2026-09-09,271,87.31,19.33,37.13,7082,13,Male,Asia,Adventure,Hard,2.9,7,9,49,29,Low,1,233,1,0.1370110701107011,26.132841328413285,0,1,0.13183035609549837,0
P0004984,2024-04-27,2026-08-25,201,72.8,21.73,29.5,5662,45,Female,Asia,Strategy,Medium,0.72,2,2,48,32,Low,16,850,1,0.1467661691542288,28.16915422885572,1,1,0.11019758281926467,0
P0004985,2023-10-02,2026-09-06,1094,1100.38,60.35,256.11,24124,15,Male,North America,Action,Medium,6.04,21,6,80,35,Low,4,1070,1,0.2341042047531993,22.051188299817184,0,1,0.13338645852626907,0
P0004986,2025-01-09,2026-09-03,327,110.58,20.29,43.29,6241,32,Female,North America,Action,Easy,1.35,2,4,58,26,Low,7,602,1,0.1323853211009174,19.085626911314986,0,1,0.134996418861272,0
P0004987,2024-07-08,2026-09-03,1169,1173.68,60.24,212.44,22259,32,Male,Asia,Sports,Easy,10.04,22,10,79,26,Medium,7,787,1,0.1817279726261762,19.041060735671515,0,1,0.17370842326012453,0
P0004988,2024-07-18,2026-09-09,1790,2108.02,70.66,238.27,35915,30,Female,Europe,Sports,Medium,17.66,65,15,83,50,Medium,1,783,1,0.1331117318435754,20.064245810055866,0,1,0.16064439031923822,0
P0004989,2023-12-26,2026-09-03,1050,681.8,38.96,244.75,10548,24,Female,Europe,Puzzle,Hard,5.19,24,8,72,24,Low,7,982,1,0.2330952380952381,10.045714285714286,0,1,0.14481382819104782,0
P0004990,2026-01-20,2026-09-02,196,160.82,49.23,5.21,3948,35,Female,North America,Strategy,Medium,5.74,1,7,61,27,Low,8,225,1,0.0265816326530612,20.142857142857142,0,1,0.18043083931531684,0
P0004991,2024-12-21,2026-08-24,1455,2441.98,100.7,504.6,27752,14,Female,South America,Action,Medium,23.5,58,14,84,49,High,17,611,1,0.3468041237113402,19.073539518900343,1,1,0.14277838891439348,0
P0004992,2026-03-13,2026-08-29,278,318.26,68.69,124.24,5060,27,Male,Middle East,Simulation,Hard,13.74,11,12,64,45,Medium,12,169,1,0.4469064748201438,18.201438848920866,0,1,0.1788360773526383,0
P0004993,2025-09-01,2026-09-10,346,328.3,56.93,12.29,5233,23,Male,Europe,Strategy,Medium,7.59,2,8,62,41,Low,0,374,1,0.0355202312138728,15.124277456647398,0,1,0.18919129730925782,0
P0004994,2025-06-01,2026-08-30,840,856.24,61.16,67.43,20239,22,Female,Asia,Strategy,Hard,11.21,22,11,78,57,Medium,11,455,1,0.0802738095238095,24.09404761904762,0,1,0.19075605461306677,0
P0004995,2023-11-22,2026-08-31,719,59.92,5.0,54.55,11531,32,Male,Oceania,Adventure,Easy,0.42,5,5,49,22,Low,10,1013,1,0.0758692628650904,16.037552155771905,0,1,0.07115945806657431,0
P0004996,2025-08-06,2026-08-31,921,961.98,62.67,110.16,23061,38,Female,North America,Sports,Easy,15.67,16,15,82,20,Medium,10,390,1,0.1196091205211726,25.03908794788273,0,1,0.1478507563820845,0
P0004997,2026-07-30,2026-08-26,63,88.77,84.54,2.65,482,25,Female,Oceania,RPG,Medium,23.95,1,17,50,40,Medium,15,27,1,0.042063492063492,7.650793650793651,1,1,0.09428567526959153,0
P0004998,2025-02-26,2026-09-06,956,859.44,53.94,608.53,26853,35,Female,Asia,Puzzle,Hard,12.59,26,14,75,59,Medium,4,557,1,0.6365376569037656,28.088912133891213,0,1,0.10453496763844311,0
P0004999,2025-05-25,2026-09-05,933,1420.34,91.34,247.02,27142,28,Male,Asia,Strategy,Medium,21.31,30,14,75,55,High,5,468,1,0.2647588424437299,29.09110396570204,0,1,0.1609055456261823,0
P0005000,2024-06-09,2026-09-03,1373,1772.31,77.45,278.69,11087,20,Female,Asia,Action,Easy,15.49,41,12,75,62,Medium,7,816,1,0.202978878368536,8.075018208302986,0,1,0.1783192242615788,0
P0005001,2026-08-24,2026-08-29,20,30.85,92.54,3.76,465,26,Male,North America,Strategy,Hard,27.76,1,18,37,24,Medium,12,5,1,0.188,23.25,0,1,0.047528645122908886,0
P0005002,2023-12-18,2026-08-29,1643,2704.65,98.77,310.44,28047,25,Female,South America,Action,Hard,21.4,50,13,87,66,High,12,985,1,0.1889470480827754,17.070602556299452,0,1,0.1401983185847604,0
P0005003,2024-06-18,2026-09-08,850,706.35,49.86,140.5,6851,22,Female,Asia,RPG,Medium,5.82,17,7,72,34,Low,2,812,1,0.1652941176470588,8.06,0,1,0.1810875868089371,0
P0005004,2024-11-22,2026-09-05,1261,1568.05,74.61,220.41,12665,32,Female,North America,Adventure,Medium,14.92,29,12,87,26,Medium,5,652,1,0.1747898493259318,10.043616177636796,0,1,0.1725784645857304,0
P0005005,2024-02-09,2026-08-23,1382,1783.01,77.41,542.63,18039,30,Female,Asia,Puzzle,Medium,15.48,51,12,77,22,Medium,18,926,1,0.3926410998552821,13.052821997105644,1,1,0.13566501841662776,0
P0005006,2025-12-26,2026-08-30,500,787.83,94.54,111.0,7047,14,Male,Africa,Simulation,Easy,18.91,17,12,66,30,Medium,11,247,1,0.222,14.094,0,1,0.17407677087121692,0
P0005007,2025-06-21,2026-09-07,729,1360.56,111.98,13.03,15372,13,Female,Oceania,Puzzle,Medium,26.13,26,14,72,37,High,3,443,1,0.0178737997256515,21.08641975308642,0,1,0.1344639596460212,0
P0005008,2025-10-12,2026-09-03,280,113.91,24.41,44.08,2294,32,Female,Asia,RPG,Easy,2.85,9,7,51,45,Low,7,326,1,0.1574285714285714,8.192857142857143,0,1,0.13888954722206787,0
P0005009,2025-11-03,2026-09-08,282,94.33,20.07,33.86,7367,21,Male,North America,Strategy,Medium,2.01,7,6,59,28,Low,2,309,1,0.1200709219858156,26.124113475177303,0,1,0.15035595414468966,0
P0005010,2023-12-22,2026-09-03,1364,1553.6,68.34,120.95,35555,31,Non-binary,Europe,Action,Medium,12.53,47,11,88,44,Medium,7,986,1,0.0886730205278592,26.066715542521997,0,1,0.15839708978527334,0
P0005011,2023-12-24,2026-09-06,2189,4949.33,135.66,266.86,57060,35,Female,North America,RPG,Medium,33.92,72,15,100,74,High,4,987,1,0.1219095477386934,26.066697121973505,0,-1,-0.032860126994495475,1
P0005012,2026-01-13,2026-09-03,271,350.81,77.67,15.64,1927,17,Non-binary,South America,Strategy,Hard,11.65,5,9,63,25,Medium,7,233,1,0.0577121771217712,7.11070110701107,0,1,0.17431416177999726,0
P0005013,2025-12-01,2026-08-24,334,432.36,77.67,19.89,5722,15,Female,Asia,Action,Medium,11.65,6,9,62,38,Medium,17,266,1,0.0595508982035928,17.131736526946106,1,1,0.18758720287393132,0
P0005014,2026-05-17,2026-09-10,87,15.11,10.42,0.0,1245,43,Male,Africa,Puzzle,Medium,0.87,0,5,34,27,Low,0,116,0,0.0,14.310344827586206,0,1,0.07595263875396974,0
P0005015,2026-03-14,2026-09-03,376,564.88,90.14,51.43,5300,31,Female,North America,Action,Easy,25.54,15,17,79,21,High,7,173,1,0.136781914893617,14.095744680851064,0,1,0.13744208707250993,0
P0005016,2023-12-05,2026-09-06,1711,1910.9,67.01,765.75,46269,24,Male,Middle East,Simulation,Medium,13.4,53,12,83,19,Medium,4,1006,1,0.4475452951490356,27.04208065458796,0,1,0.043880221824023735,0
P0005017,2026-02-01,2026-09-03,286,428.95,89.99,29.0,8050,20,Female,Middle East,Action,Easy,12.0,5,8,64,37,Medium,7,214,1,0.1013986013986013,28.146853146853147,0,1,0.1693496804485598,0
P0005018,2026-07-30,2026-08-22,15,12.66,50.62,0.0,420,23,Male,Asia,RPG,Easy,4.22,0,5,27,15,Low,19,23,0,0.0,28.0,1,1,0.0670158682180273,0
